States,Regions,latitude,longitude,Date,consumption
West Bengal,ER,22.58039044,88.32994665,,164.9
Assam,NER,26.7499809,94.21666744,,27.2
Punjab,NR,31.51997398,75.98000281,,234.5
Haryana,NR,28.45000633,77.01999101,,212.3
Rajasthan,NR,26.44999921,74.63998124,,249.6
Delhi,NR,28.6699929,77.23000403,,137.8
Uttarakhand,NR,30.32040895,78.05000565,,41.1
Gujarat,WR,22.2587,71.1924,,362.9
MP,WR,21.30039105,76.13001949,,189.1
Telangana,SR,18.1124,79.0193,,169.9
Karnataka,SR,12.57038129,76.91999711,,196.5
Tamil Nadu,SR,12.92038576,79.15004187,,334.7
Odisha,ER,19.82042971,85.90001746,,89.7
Assam,NER,26.7499809,94.21666744,,26.5
Punjab,NR,31.51997398,75.98000281,,215
Haryana,NR,28.45000633,77.01999101,,207.1
Rajasthan,NR,26.44999921,74.63998124,,252.4
Delhi,NR,28.6699929,77.23000403,,132.5
UP,NR,27.59998069,78.05000565,,363.5
Uttarakhand,NR,30.32040895,78.05000565,,38
Chhattisgarh,WR,22.09042035,82.15998734,,99.2
Gujarat,WR,22.2587,71.1924,,364.6
MP,WR,21.30039105,76.13001949,,194.2
Maharashtra,WR,19.25023195,73.16017493,,415
Andhra Pradesh,SR,14.7504291,78.57002559,,184.1
Telangana,SR,18.1124,79.0193,,166.9
Kerala,SR,8.900372741,76.56999263,,72.2
Tamil Nadu,SR,12.92038576,79.15004187,,322.9
Odisha,ER,19.82042971,85.90001746,,90.6
Assam,NER,26.7499809,94.21666744,,28.1
Punjab,NR,31.51997398,75.98000281,,174.4
Rajasthan,NR,26.44999921,74.63998124,,247.6
Delhi,NR,28.6699929,77.23000403,,125.5
UP,NR,27.59998069,78.05000565,,370.5
J&K,NR,33.45,76.24,,40.7
Chhattisgarh,WR,22.09042035,82.15998734,,102.8
Maharashtra,WR,19.25023195,73.16017493,,404.8
Andhra Pradesh,SR,14.7504291,78.57002559,,171.8
Telangana,SR,18.1124,79.0193,,170.2
Karnataka,SR,12.57038129,76.91999711,,182.3
Odisha,ER,19.82042971,85.90001746,,92.4
West Bengal,ER,22.58039044,88.32994665,,169.2
Assam,NER,26.7499809,94.21666744,,25.9
Punjab,NR,31.51997398,75.98000281,,119
Rajasthan,NR,26.44999921,74.63998124,,197.5
Delhi,NR,28.6699929,77.23000403,,85.6
UP,NR,27.59998069,78.05000565,,316.2
Gujarat,WR,22.2587,71.1924,,378
MP,WR,21.30039105,76.13001949,,197.6
Maharashtra,WR,19.25023195,73.16017493,,497.4
Andhra Pradesh,SR,14.7504291,78.57002559,,191.4
Telangana,SR,18.1124,79.0193,,204
Karnataka,SR,12.57038129,76.91999711,,235.1
Kerala,SR,8.900372741,76.56999263,,85.7
Tamil Nadu,SR,12.92038576,79.15004187,,349.6
West Bengal,ER,22.58039044,88.32994665,,138.4
Punjab,NR,31.51997398,75.98000281,,126.8
Haryana,NR,28.45000633,77.01999101,,126.8
Rajasthan,NR,26.44999921,74.63998124,,211.3
Delhi,NR,28.6699929,77.23000403,,86.9
Chhattisgarh,WR,22.09042035,82.15998734,,101.7
Gujarat,WR,22.2587,71.1924,,379.7
MP,WR,21.30039105,76.13001949,,210.4
Maharashtra,WR,19.25023195,73.16017493,,499.9
Goa,WR,15.491997,73.81800065,,13.7
Andhra Pradesh,SR,14.7504291,78.57002559,,194.1
Telangana,SR,18.1124,79.0193,,206.7
Karnataka,SR,12.57038129,76.91999711,,228.9
Kerala,SR,8.900372741,76.56999263,,84.8
Tamil Nadu,SR,12.92038576,79.15004187,,359.6
Jharkhand,ER,23.80039349,86.41998572,,20.9
Odisha,ER,19.82042971,85.90001746,,83.2
West Bengal,ER,22.58039044,88.32994665,,133.3
Tripura,NER,23.83540428,91.27999914,,3
Punjab,NR,31.51997398,75.98000281,,125.9
Haryana,NR,28.45000633,77.01999101,,129.4
Rajasthan,NR,26.44999921,74.63998124,,215.1
Delhi,NR,28.6699929,77.23000403,,91
UP,NR,27.59998069,78.05000565,,340.6
J&K,NR,33.45,76.24,,41
Chhattisgarh,WR,22.09042035,82.15998734,,100.4
Gujarat,WR,22.2587,71.1924,,379.9
MP,WR,21.30039105,76.13001949,,212.3
Maharashtra,WR,19.25023195,73.16017493,,500.8
Karnataka,SR,12.57038129,76.91999711,,233.5
Kerala,SR,8.900372741,76.56999263,,84
Tamil Nadu,SR,12.92038576,79.15004187,,362.8
West Bengal,ER,22.58039044,88.32994665,,135.1
Haryana,NR,28.45000633,77.01999101,,131.2
Rajasthan,NR,26.44999921,74.63998124,,215.6
Delhi,NR,28.6699929,77.23000403,,94.4
UP,NR,27.59998069,78.05000565,,345.6
Gujarat,WR,22.2587,71.1924,,386.5
Maharashtra,WR,19.25023195,73.16017493,,502.7
Andhra Pradesh,SR,14.7504291,78.57002559,,175
Bihar,ER,25.78541445,87.4799727,,85.6
West Bengal,ER,22.58039044,88.32994665,,165.8
Punjab,NR,31.51997398,75.98000281,,126.1
Rajasthan,NR,26.44999921,74.63998124,,210.6
Delhi,NR,28.6699929,77.23000403,,94.8
UP,NR,27.59998069,78.05000565,,347
Gujarat,WR,22.2587,71.1924,,389.4
MP,WR,21.30039105,76.13001949,,211.5
Maharashtra,WR,19.25023195,73.16017493,,501.4
Telangana,SR,18.1124,79.0193,,190.1
Karnataka,SR,12.57038129,76.91999711,,239.3
Tamil Nadu,SR,12.92038576,79.15004187,,365.4
Bihar,ER,25.78541445,87.4799727,,89.7
Odisha,ER,19.82042971,85.90001746,,89.3
West Bengal,ER,22.58039044,88.32994665,,171.8
Assam,NER,26.7499809,94.21666744,,25.4
Haryana,NR,28.45000633,77.01999101,,126.3
Rajasthan,NR,26.44999921,74.63998124,,216.6
Delhi,NR,28.6699929,77.23000403,,90
UP,NR,27.59998069,78.05000565,,347.1
Chhattisgarh,WR,22.09042035,82.15998734,,101.6
Gujarat,WR,22.2587,71.1924,,383.1
MP,WR,21.30039105,76.13001949,,213.7
Maharashtra,WR,19.25023195,73.16017493,,489.9
Andhra Pradesh,SR,14.7504291,78.57002559,,191
Telangana,SR,18.1124,79.0193,,187.4
Karnataka,SR,12.57038129,76.91999711,,237.8
Kerala,SR,8.900372741,76.56999263,,88.6
Tamil Nadu,SR,12.92038576,79.15004187,,361.5
Bihar,ER,25.78541445,87.4799727,,90.8
Jharkhand,ER,23.80039349,86.41998572,,20.7
Odisha,ER,19.82042971,85.90001746,,91.4
West Bengal,ER,22.58039044,88.32994665,,171
Punjab,NR,31.51997398,75.98000281,02-01-2020,114.7
Haryana,NR,28.45000633,77.01999101,02-01-2020,116.6
Rajasthan,NR,26.44999921,74.63998124,02-01-2020,213
Delhi,NR,28.6699929,77.23000403,02-01-2020,85.5
UP,NR,27.59998069,78.05000565,02-01-2020,340.1
Uttarakhand,NR,30.32040895,78.05000565,02-01-2020,35.7
HP,NR,31.10002545,77.16659704,02-01-2020,24.8
J&K,NR,33.45,76.24,02-01-2020,44.2
Chandigarh,NR,30.71999697,76.78000565,02-01-2020,3.4
Chhattisgarh,WR,22.09042035,82.15998734,02-01-2020,102.5
Gujarat,WR,22.2587,71.1924,02-01-2020,369
MP,WR,21.30039105,76.13001949,02-01-2020,211.1
Maharashtra,WR,19.25023195,73.16017493,02-01-2020,468.4
Goa,WR,15.491997,73.81800065,02-01-2020,11.8
DNH,WR,20.26657819,73.0166178,02-01-2020,18.3
Andhra Pradesh,SR,14.7504291,78.57002559,02-01-2020,192.4
Telangana,SR,18.1124,79.0193,02-01-2020,198.2
Karnataka,SR,12.57038129,76.91999711,02-01-2020,223.6
Kerala,SR,8.900372741,76.56999263,02-01-2020,83.3
Tamil Nadu,SR,12.92038576,79.15004187,02-01-2020,332.8
Pondy,SR,11.93499371,79.83000037,02-01-2020,8.1
Bihar,ER,25.78541445,87.4799727,02-01-2020,85.3
Jharkhand,ER,23.80039349,86.41998572,02-01-2020,24.3
Odisha,ER,19.82042971,85.90001746,02-01-2020,93.6
West Bengal,ER,22.58039044,88.32994665,02-01-2020,164.5
Sikkim,ER,27.3333303,88.6166475,02-01-2020,1.1
Arunachal Pradesh,NER,27.10039878,93.61660071,02-01-2020,2
Assam,NER,26.7499809,94.21666744,02-01-2020,23.6
Manipur,NER,24.79997072,93.95001705,02-01-2020,2.5
Meghalaya,NER,25.57049217,91.8800142,02-01-2020,5.4
Mizoram,NER,23.71039899,92.72001461,02-01-2020,1.7
Nagaland,NER,25.6669979,94.11657019,02-01-2020,2.1
Tripura,NER,23.83540428,91.27999914,02-01-2020,3.9
Punjab,NR,31.51997398,75.98000281,02-02-2020,148.4
Haryana,NR,28.45000633,77.01999101,02-02-2020,147.8
Rajasthan,NR,26.44999921,74.63998124,02-02-2020,182.5
Delhi,NR,28.6699929,77.23000403,02-02-2020,82.5
UP,NR,27.59998069,78.05000565,02-02-2020,322.2
Uttarakhand,NR,30.32040895,78.05000565,02-02-2020,36.3
HP,NR,31.10002545,77.16659704,02-02-2020,26.7
J&K,NR,33.45,76.24,02-02-2020,38.8
Chandigarh,NR,30.71999697,76.78000565,02-02-2020,4.1
Chhattisgarh,WR,22.09042035,82.15998734,02-02-2020,82.8
Gujarat,WR,22.2587,71.1924,02-02-2020,299.3
MP,WR,21.30039105,76.13001949,02-02-2020,172
Maharashtra,WR,19.25023195,73.16017493,02-02-2020,408.9
Goa,WR,15.491997,73.81800065,02-02-2020,12
DNH,WR,20.26657819,73.0166178,02-02-2020,16.7
Andhra Pradesh,SR,14.7504291,78.57002559,02-02-2020,158.5
Telangana,SR,18.1124,79.0193,02-02-2020,176
Karnataka,SR,12.57038129,76.91999711,02-02-2020,136.3
Kerala,SR,8.900372741,76.56999263,02-02-2020,66.3
Tamil Nadu,SR,12.92038576,79.15004187,02-02-2020,268.8
Pondy,SR,11.93499371,79.83000037,02-02-2020,6.8
Bihar,ER,25.78541445,87.4799727,02-02-2020,94.4
Jharkhand,ER,23.80039349,86.41998572,02-02-2020,23.2
Odisha,ER,19.82042971,85.90001746,02-02-2020,79.7
West Bengal,ER,22.58039044,88.32994665,02-02-2020,128.2
Sikkim,ER,27.3333303,88.6166475,02-02-2020,0.5
Arunachal Pradesh,NER,27.10039878,93.61660071,02-02-2020,2.3
Assam,NER,26.7499809,94.21666744,02-02-2020,25.1
Manipur,NER,24.79997072,93.95001705,02-02-2020,2.5
Meghalaya,NER,25.57049217,91.8800142,02-02-2020,5.1
Mizoram,NER,23.71039899,92.72001461,02-02-2020,1.7
Nagaland,NER,25.6669979,94.11657019,02-02-2020,2.3
Tripura,NER,23.83540428,91.27999914,02-02-2020,3.8
Punjab,NR,31.51997398,75.98000281,02-03-2020,133.1
Haryana,NR,28.45000633,77.01999101,02-03-2020,135.6
Rajasthan,NR,26.44999921,74.63998124,02-03-2020,184.7
Delhi,NR,28.6699929,77.23000403,02-03-2020,73.1
UP,NR,27.59998069,78.05000565,02-03-2020,311.2
Uttarakhand,NR,30.32040895,78.05000565,02-03-2020,32.2
HP,NR,31.10002545,77.16659704,02-03-2020,22.4
J&K,NR,33.45,76.24,02-03-2020,35.2
Chandigarh,NR,30.71999697,76.78000565,02-03-2020,3.5
Chhattisgarh,WR,22.09042035,82.15998734,02-03-2020,79.6
Gujarat,WR,22.2587,71.1924,02-03-2020,281.6
MP,WR,21.30039105,76.13001949,02-03-2020,167.8
Maharashtra,WR,19.25023195,73.16017493,02-03-2020,371.3
Goa,WR,15.491997,73.81800065,02-03-2020,11.2
DNH,WR,20.26657819,73.0166178,02-03-2020,14.6
Andhra Pradesh,SR,14.7504291,78.57002559,02-03-2020,154.8
Telangana,SR,18.1124,79.0193,02-03-2020,164
Karnataka,SR,12.57038129,76.91999711,02-03-2020,137.1
Kerala,SR,8.900372741,76.56999263,02-03-2020,68.7
Tamil Nadu,SR,12.92038576,79.15004187,02-03-2020,288.2
Pondy,SR,11.93499371,79.83000037,02-03-2020,7.8
Bihar,ER,25.78541445,87.4799727,02-03-2020,86.3
Jharkhand,ER,23.80039349,86.41998572,02-03-2020,20.5
Odisha,ER,19.82042971,85.90001746,02-03-2020,77.2
West Bengal,ER,22.58039044,88.32994665,02-03-2020,120.5
Sikkim,ER,27.3333303,88.6166475,02-03-2020,0.3
Arunachal Pradesh,NER,27.10039878,93.61660071,02-03-2020,2
Assam,NER,26.7499809,94.21666744,02-03-2020,22
Manipur,NER,24.79997072,93.95001705,02-03-2020,2.3
Meghalaya,NER,25.57049217,91.8800142,02-03-2020,5.1
Mizoram,NER,23.71039899,92.72001461,02-03-2020,1.7
Nagaland,NER,25.6669979,94.11657019,02-03-2020,2.1
Tripura,NER,23.83540428,91.27999914,02-03-2020,4.5
Punjab,NR,31.51997398,75.98000281,02-04-2020,148.4
Haryana,NR,28.45000633,77.01999101,02-04-2020,148.9
Rajasthan,NR,26.44999921,74.63998124,02-04-2020,193.7
Delhi,NR,28.6699929,77.23000403,02-04-2020,82.8
UP,NR,27.59998069,78.05000565,02-04-2020,325.9
Uttarakhand,NR,30.32040895,78.05000565,02-04-2020,35.4
HP,NR,31.10002545,77.16659704,02-04-2020,25.9
J&K,NR,33.45,76.24,02-04-2020,39.9
Chandigarh,NR,30.71999697,76.78000565,02-04-2020,4
Chhattisgarh,WR,22.09042035,82.15998734,02-04-2020,83.7
Gujarat,WR,22.2587,71.1924,02-04-2020,307.2
MP,WR,21.30039105,76.13001949,02-04-2020,173.2
Maharashtra,WR,19.25023195,73.16017493,02-04-2020,401.5
Goa,WR,15.491997,73.81800065,02-04-2020,11.2
DNH,WR,20.26657819,73.0166178,02-04-2020,16.6
Andhra Pradesh,SR,14.7504291,78.57002559,02-04-2020,158.4
Telangana,SR,18.1124,79.0193,02-04-2020,166.7
Karnataka,SR,12.57038129,76.91999711,02-04-2020,145.7
Kerala,SR,8.900372741,76.56999263,02-04-2020,72.1
Tamil Nadu,SR,12.92038576,79.15004187,02-04-2020,312.9
Pondy,SR,11.93499371,79.83000037,02-04-2020,8.2
Bihar,ER,25.78541445,87.4799727,02-04-2020,81.3
Jharkhand,ER,23.80039349,86.41998572,02-04-2020,20.9
Odisha,ER,19.82042971,85.90001746,02-04-2020,76.7
West Bengal,ER,22.58039044,88.32994665,02-04-2020,118.3
Sikkim,ER,27.3333303,88.6166475,02-04-2020,0.4
Arunachal Pradesh,NER,27.10039878,93.61660071,02-04-2020,2
Assam,NER,26.7499809,94.21666744,02-04-2020,23.5
Manipur,NER,24.79997072,93.95001705,02-04-2020,2.4
Meghalaya,NER,25.57049217,91.8800142,02-04-2020,5.2
Mizoram,NER,23.71039899,92.72001461,02-04-2020,1.6
Nagaland,NER,25.6669979,94.11657019,02-04-2020,2.1
Tripura,NER,23.83540428,91.27999914,02-04-2020,4.2
Punjab,NR,31.51997398,75.98000281,02-05-2020,154.6
Haryana,NR,28.45000633,77.01999101,02-05-2020,155.6
Rajasthan,NR,26.44999921,74.63998124,02-05-2020,197.7
Delhi,NR,28.6699929,77.23000403,02-05-2020,83.2
UP,NR,27.59998069,78.05000565,02-05-2020,332.7
Uttarakhand,NR,30.32040895,78.05000565,02-05-2020,35.4
HP,NR,31.10002545,77.16659704,02-05-2020,27.2
J&K,NR,33.45,76.24,02-05-2020,39.9
Chandigarh,NR,30.71999697,76.78000565,02-05-2020,4.1
Chhattisgarh,WR,22.09042035,82.15998734,02-05-2020,87.5
Gujarat,WR,22.2587,71.1924,02-05-2020,327.4
MP,WR,21.30039105,76.13001949,02-05-2020,178.6
Maharashtra,WR,19.25023195,73.16017493,02-05-2020,418.3
Goa,WR,15.491997,73.81800065,02-05-2020,11.2
DNH,WR,20.26657819,73.0166178,02-05-2020,17.7
Andhra Pradesh,SR,14.7504291,78.57002559,02-05-2020,159.6
Telangana,SR,18.1124,79.0193,02-05-2020,168.6
Karnataka,SR,12.57038129,76.91999711,02-05-2020,153.5
Kerala,SR,8.900372741,76.56999263,02-05-2020,71.7
Tamil Nadu,SR,12.92038576,79.15004187,02-05-2020,318.7
Pondy,SR,11.93499371,79.83000037,02-05-2020,8.2
Bihar,ER,25.78541445,87.4799727,02-05-2020,91.3
Jharkhand,ER,23.80039349,86.41998572,02-05-2020,23.2
Odisha,ER,19.82042971,85.90001746,02-05-2020,78.3
West Bengal,ER,22.58039044,88.32994665,02-05-2020,128.2
Sikkim,ER,27.3333303,88.6166475,02-05-2020,0.6
Arunachal Pradesh,NER,27.10039878,93.61660071,02-05-2020,2.2
Assam,NER,26.7499809,94.21666744,02-05-2020,26.1
Manipur,NER,24.79997072,93.95001705,02-05-2020,2.5
Meghalaya,NER,25.57049217,91.8800142,02-05-2020,5.6
Mizoram,NER,23.71039899,92.72001461,02-05-2020,1.8
Nagaland,NER,25.6669979,94.11657019,02-05-2020,2.2
Tripura,NER,23.83540428,91.27999914,02-05-2020,3.8
Punjab,NR,31.51997398,75.98000281,,155.3
Haryana,NR,28.45000633,77.01999101,,158.2
Rajasthan,NR,26.44999921,74.63998124,,201.4
Delhi,NR,28.6699929,77.23000403,,84.9
UP,NR,27.59998069,78.05000565,,329.4
J&K,NR,33.45,76.24,,40.6
MP,WR,21.30039105,76.13001949,,180.5
Maharashtra,WR,19.25023195,73.16017493,,414.9
Karnataka,SR,12.57038129,76.91999711,,156.5
Tamil Nadu,SR,12.92038576,79.15004187,,323.6
Bihar,ER,25.78541445,87.4799727,,93
Arunachal Pradesh,NER,27.10039878,93.61660071,,2.6
Assam,NER,26.7499809,94.21666744,,29.1
Punjab,NR,31.51997398,75.98000281,,152.6
Rajasthan,NR,26.44999921,74.63998124,,202.7
Delhi,NR,28.6699929,77.23000403,,82.5
UP,NR,27.59998069,78.05000565,,323.1
MP,WR,21.30039105,76.13001949,,178.8
Maharashtra,WR,19.25023195,73.16017493,,420.2
Andhra Pradesh,SR,14.7504291,78.57002559,,160.6
Telangana,SR,18.1124,79.0193,,160.2
Karnataka,SR,12.57038129,76.91999711,,155.1
Bihar,ER,25.78541445,87.4799727,,93.6
West Bengal,ER,22.58039044,88.32994665,,141.4
Punjab,NR,31.51997398,75.98000281,,140.8
Haryana,NR,28.45000633,77.01999101,,146
Rajasthan,NR,26.44999921,74.63998124,,202.3
Delhi,NR,28.6699929,77.23000403,,80.2
UP,NR,27.59998069,78.05000565,,316.4
Chhattisgarh,WR,22.09042035,82.15998734,,87.7
MP,WR,21.30039105,76.13001949,,178.2
Maharashtra,WR,19.25023195,73.16017493,,413.6
Andhra Pradesh,SR,14.7504291,78.57002559,,162.2
Telangana,SR,18.1124,79.0193,,163.9
Karnataka,SR,12.57038129,76.91999711,,147.2
Kerala,SR,8.900372741,76.56999263,,62.8
Tamil Nadu,SR,12.92038576,79.15004187,,284.9
Bihar,ER,25.78541445,87.4799727,,92
Odisha,ER,19.82042971,85.90001746,,87.6
West Bengal,ER,22.58039044,88.32994665,,139.1
Punjab,NR,31.51997398,75.98000281,,108.1
Rajasthan,NR,26.44999921,74.63998124,,239.9
Delhi,NR,28.6699929,77.23000403,,71
UP,NR,27.59998069,78.05000565,,274.4
Uttarakhand,NR,30.32040895,78.05000565,,38.4
Chhattisgarh,WR,22.09042035,82.15998734,,79.1
Gujarat,WR,22.2587,71.1924,,320.3
MP,WR,21.30039105,76.13001949,,253.2
Maharashtra,WR,19.25023195,73.16017493,,409
Andhra Pradesh,SR,14.7504291,78.57002559,,163.5
Telangana,SR,18.1124,79.0193,,179.9
Karnataka,SR,12.57038129,76.91999711,,207.6
Kerala,SR,8.900372741,76.56999263,,63.2
Tamil Nadu,SR,12.92038576,79.15004187,,285
West Bengal,ER,22.58039044,88.32994665,,117.9
Punjab,NR,31.51997398,75.98000281,,112.7
Haryana,NR,28.45000633,77.01999101,,131.5
Rajasthan,NR,26.44999921,74.63998124,,242.1
Delhi,NR,28.6699929,77.23000403,,68.7
UP,NR,27.59998069,78.05000565,,289.2
Uttarakhand,NR,30.32040895,78.05000565,,39.7
Maharashtra,WR,19.25023195,73.16017493,,415.4
Karnataka,SR,12.57038129,76.91999711,,207.5
Kerala,SR,8.900372741,76.56999263,,59.8
Punjab,NR,31.51997398,75.98000281,,113.5
Haryana,NR,28.45000633,77.01999101,,131
Rajasthan,NR,26.44999921,74.63998124,,243.4
Delhi,NR,28.6699929,77.23000403,,71.1
MP,WR,21.30039105,76.13001949,,257
Maharashtra,WR,19.25023195,73.16017493,,415.3
Andhra Pradesh,SR,14.7504291,78.57002559,,161.2
Telangana,SR,18.1124,79.0193,,180.5
Karnataka,SR,12.57038129,76.91999711,,206
Kerala,SR,8.900372741,76.56999263,,59.9
Tamil Nadu,SR,12.92038576,79.15004187,,296.1
Bihar,ER,25.78541445,87.4799727,,74.9
West Bengal,ER,22.58039044,88.32994665,,108.2
Punjab,NR,31.51997398,75.98000281,,113.8
Haryana,NR,28.45000633,77.01999101,,129.9
Rajasthan,NR,26.44999921,74.63998124,,238.3
UP,NR,27.59998069,78.05000565,,292.5
J&K,NR,33.45,76.24,,52.3
Chhattisgarh,WR,22.09042035,82.15998734,,84.2
MP,WR,21.30039105,76.13001949,,257.9
Goa,WR,15.491997,73.81800065,,9
Andhra Pradesh,SR,14.7504291,78.57002559,,164.6
Telangana,SR,18.1124,79.0193,,182.2
Karnataka,SR,12.57038129,76.91999711,,213.3
Kerala,SR,8.900372741,76.56999263,,64.4
Tamil Nadu,SR,12.92038576,79.15004187,,293.2
Bihar,ER,25.78541445,87.4799727,,78.6
Odisha,ER,19.82042971,85.90001746,,68.3
Punjab,NR,31.51997398,75.98000281,,115
Rajasthan,NR,26.44999921,74.63998124,,244
UP,NR,27.59998069,78.05000565,,293.3
Gujarat,WR,22.2587,71.1924,,329.5
MP,WR,21.30039105,76.13001949,,258.1
Maharashtra,WR,19.25023195,73.16017493,,410.9
Andhra Pradesh,SR,14.7504291,78.57002559,,165
Telangana,SR,18.1124,79.0193,,183.5
Karnataka,SR,12.57038129,76.91999711,,219
Tamil Nadu,SR,12.92038576,79.15004187,,295.2
Odisha,ER,19.82042971,85.90001746,,70.8
Haryana,NR,28.45000633,77.01999101,,130.2
Delhi,NR,28.6699929,77.23000403,,67.7
UP,NR,27.59998069,78.05000565,,291.9
J&K,NR,33.45,76.24,,54.2
Gujarat,WR,22.2587,71.1924,,327.3
MP,WR,21.30039105,76.13001949,,259
Maharashtra,WR,19.25023195,73.16017493,,412.5
Andhra Pradesh,SR,14.7504291,78.57002559,,162.8
Telangana,SR,18.1124,79.0193,,179.3
Karnataka,SR,12.57038129,76.91999711,,215.2
Kerala,SR,8.900372741,76.56999263,,67
Tamil Nadu,SR,12.92038576,79.15004187,,290.2
Bihar,ER,25.78541445,87.4799727,,74.4
Punjab,NR,31.51997398,75.98000281,,107.4
Rajasthan,NR,26.44999921,74.63998124,,233.9
UP,NR,27.59998069,78.05000565,,285.5
Chhattisgarh,WR,22.09042035,82.15998734,,81.8
Gujarat,WR,22.2587,71.1924,,315.6
MP,WR,21.30039105,76.13001949,,253.7
Maharashtra,WR,19.25023195,73.16017493,,401.3
Andhra Pradesh,SR,14.7504291,78.57002559,,161.7
Karnataka,SR,12.57038129,76.91999711,,201.9
Tamil Nadu,SR,12.92038576,79.15004187,,275.1
Bihar,ER,25.78541445,87.4799727,,75.7
Punjab,NR,31.51997398,75.98000281,,150.1
Haryana,NR,28.45000633,77.01999101,,156.6
Rajasthan,NR,26.44999921,74.63998124,,223.1
UP,NR,27.59998069,78.05000565,,380.9
Uttarakhand,NR,30.32040895,78.05000565,,48.5
Gujarat,WR,22.2587,71.1924,,373.2
MP,WR,21.30039105,76.13001949,,208.7
Maharashtra,WR,19.25023195,73.16017493,,497.2
Karnataka,SR,12.57038129,76.91999711,,236.2
Kerala,SR,8.900372741,76.56999263,,84.4
Bihar,ER,25.78541445,87.4799727,,88.1
West Bengal,ER,22.58039044,88.32994665,,164
Punjab,NR,31.51997398,75.98000281,,156.9
Rajasthan,NR,26.44999921,74.63998124,,230.6
Delhi,NR,28.6699929,77.23000403,,110.7
UP,NR,27.59998069,78.05000565,,395.5
J&K,NR,33.45,76.24,,45
Chhattisgarh,WR,22.09042035,82.15998734,,95.4
Telangana,SR,18.1124,79.0193,,174.8
Karnataka,SR,12.57038129,76.91999711,,226.9
Kerala,SR,8.900372741,76.56999263,,86.1
Tamil Nadu,SR,12.92038576,79.15004187,,343.7
Jharkhand,ER,23.80039349,86.41998572,,26.7
Odisha,ER,19.82042971,85.90001746,,74
West Bengal,ER,22.58039044,88.32994665,,183.5
Punjab,NR,31.51997398,75.98000281,,169.9
Haryana,NR,28.45000633,77.01999101,,169.2
Rajasthan,NR,26.44999921,74.63998124,,239.3
UP,NR,27.59998069,78.05000565,,408.6
Uttarakhand,NR,30.32040895,78.05000565,,43.6
Chhattisgarh,WR,22.09042035,82.15998734,,95.2
Gujarat,WR,22.2587,71.1924,,373.5
MP,WR,21.30039105,76.13001949,,210.6
Maharashtra,WR,19.25023195,73.16017493,,501.8
Telangana,SR,18.1124,79.0193,,174.5
Karnataka,SR,12.57038129,76.91999711,,220.8
West Bengal,ER,22.58039044,88.32994665,,194.5
Punjab,NR,31.51997398,75.98000281,,168.9
Haryana,NR,28.45000633,77.01999101,,170.7
Rajasthan,NR,26.44999921,74.63998124,,242
Delhi,NR,28.6699929,77.23000403,,117.1
UP,NR,27.59998069,78.05000565,,419.6
Uttarakhand,NR,30.32040895,78.05000565,,43.8
MP,WR,21.30039105,76.13001949,,213.5
Maharashtra,WR,19.25023195,73.16017493,,496.2
Kerala,SR,8.900372741,76.56999263,,83.1
Tamil Nadu,SR,12.92038576,79.15004187,,332.9
West Bengal,ER,22.58039044,88.32994665,,194.6
Punjab,NR,31.51997398,75.98000281,,152.1
Haryana,NR,28.45000633,77.01999101,,162.2
Rajasthan,NR,26.44999921,74.63998124,,241.7
Delhi,NR,28.6699929,77.23000403,,117.5
UP,NR,27.59998069,78.05000565,,432.3
Uttarakhand,NR,30.32040895,78.05000565,,42.1
Gujarat,WR,22.2587,71.1924,,374.2
Maharashtra,WR,19.25023195,73.16017493,,492.4
Andhra Pradesh,SR,14.7504291,78.57002559,,205
Bihar,ER,25.78541445,87.4799727,,105.7
West Bengal,ER,22.58039044,88.32994665,,198.5
Punjab,NR,31.51997398,75.98000281,,152
Haryana,NR,28.45000633,77.01999101,,162
Rajasthan,NR,26.44999921,74.63998124,,227.1
Delhi,NR,28.6699929,77.23000403,,110.5
UP,NR,27.59998069,78.05000565,,424.5
Chhattisgarh,WR,22.09042035,82.15998734,,95
Gujarat,WR,22.2587,71.1924,,370.7
MP,WR,21.30039105,76.13001949,,213.2
Maharashtra,WR,19.25023195,73.16017493,,491.6
Karnataka,SR,12.57038129,76.91999711,,232.3
Tamil Nadu,SR,12.92038576,79.15004187,,352.7
